#
3542423,40.163526,cel7dxs,r,
3575366,40.537029,cel1s,u,
3607649,40.903050,cel4l,p,
3607649,40.903050,cel2xl,o,
3738097,42.382052,cel3dxs,s,
3770710,42.751814,cel7dxs,f,
3803323,43.121576,cel3xs,k,
3835936,43.491338,cel4d,d,
3901162,44.230862,cel1s,j,
3933775,44.600624,cel4s,k,
3966388,44.970385,cel5xs,l,
3998997,45.340102,cel4dxs,u,
4031610,45.709864,cel2xs,i,
4064223,46.079626,cel4xs,o,
4096836,46.449388,cel7xs,p,
4129449,46.819150,cel5dxs,v,
4162062,47.188912,cel3dxs,c,
4194675,47.558673,cel1ds,x,
4227288,47.928435,cel5ddxs,z,
4259897,48.298152,@,君とならどんな明日が　来ても怖くないのに,
4259897,48.298152,cel7ddxs,s,
4292510,48.667914,cel4ds,d,
4325123,49.037676,cel7dxs,f,
4357736,49.407438,cel2xs,k,
4390349,49.777200,cel4dds,a,
4422962,50.146961,cel4ds,d,
4455575,50.516723,cel5dxs,f,
4488188,50.886485,cel1s,j,
4520797,51.256202,cel4ddxs,w,
4553410,51.625964,cel2dxs,e,
4586023,51.995726,cel7dxs,r,
4618636,52.365488,cel1s,u,
4651249,52.735249,cel2xs,i,
4683862,53.105011,cel5xs,f,
4716475,53.474773,cel2dx,d,
4781697,54.214252,cel3ddxs,a,
4814310,54.584014,cel3dxs,d,
4846923,54.953776,cel3xs,l,
4879536,55.323537,cel2xs,k,
4912149,55.693299,cel1,h,
4912149,55.693299,cel6d,g,
4977375,56.432823,cel3x,k,
4977375,56.432823,cel6d,h,
4977375,56.432823,cel4d,g,
5042597,57.172302,cel7ddxs,a,
5075210,57.542063,cel4ds,s,
5107823,57.911825,cel7dxs,d,
5140436,58.281587,cel1s,s,
5173049,58.651349,cel2xs,i,
5205662,59.021111,cel4s,o,
5238273,59.390850,orh7dxs,a,
5254579,59.575726,orh1s,s,
5270885,59.760601,orh2xs,d,
5287191,59.945476,orh3xs,f,
5303497,60.130351,orh4l,k,
5499172,62.348889,@,二人歩いた時を　信じていて欲しい,
5499172,62.348889,orh3x,u,
5564397,63.088401,orh5x,p,
5629622,63.827914,orh4x,o,
5694847,64.567426,orh4,i,
5760072,65.306939,orh3xs,u,
5792685,65.676701,orh2xs,r,
5825297,66.046451,orh1l,e,
6020972,68.264989,orh2xs,v,
6053585,68.634751,orh7dxs,x,
6086197,69.004501,cel7dx,v,
6118810,69.374263,cel2xs,m,
6151423,69.744025,cel4s,<,
6184036,70.113787,cel2xs,m,
6216649,70.483549,cel7xs,>,
6249262,70.853311,cel4s,<,
6281875,71.223073,orh7dxs,f,
6314488,71.592834,orh5dxs,d,
6347097,71.962551,orh4dx,s,
6347097,71.962551,orh3dx,a,
6412322,72.702063,orh5dx,d,
6477547,73.441576,orh7dxs,j,
6510160,73.811338,orh2xs,l,
6575386,74.550862,orh1s,k,
6607997,74.920601,orh6d,j,
6673222,75.660113,orh2x,l,
6738447,76.399626,orh3x,;,
6803672,77.139138,orh1,k,
6868897,77.878651,cel7ddxs,q,
6868897,77.878651,orh1l,k,
6901510,78.248413,cel4s,w,
6934123,78.618175,cel7dx,e,
6966736,78.987937,cel1s,u,
7031962,79.727460,cel2xs,i,
7064575,80.097222,cel7dx,r,
7097188,80.466984,cel4s,o,
7129797,80.836701,cel7ddxs,q,
7162410,81.206463,cel4ds,w,
7195023,81.576224,cel7dxs,e,
7227636,81.945986,cel4ds,w,
7260249,82.315748,cel7ddxs,q,
7325475,83.055272,orh7dxs,f,
7341781,83.240147,orh1s,j,
7358087,83.425023,orh2xs,k,
7374393,83.609898,orh3xs,l,
7390697,83.794751,orh4l,;,
7390697,83.794751,@,真実も嘘もなく　夜が明けて朝が来る,
7390697,83.794751,cel4ddxs,q,
7423310,84.164512,cel2xs,w,
7455923,84.534274,cel4xs,e,
7488536,84.904036,cel7xs,r,
7586375,86.013322,orh3x,>,
7586375,86.013322,orh3dx,<,
7651597,86.752800,orh5x,?,
7651597,86.752800,orh5dx,>,
7716822,87.492313,orh4x,>,
7716822,87.492313,orh4dx,<,
7782047,88.231825,orh4,<,
7782047,88.231825,orh4d,m,
7847272,88.971338,orh3xs,v,
7847272,88.971338,orh3dx,c,
7879885,89.341100,orh2xs,c,
7879885,89.341100,orh2dxs,x,
7912497,89.710850,orh1l,x,
7912497,89.710850,orh1dl,z,
8108172,91.929388,orh2xs,l,
8108172,91.929388,orh2dxs,d,
8140785,92.299150,orh7dxs,k,
8140785,92.299150,orh7ddxs,s,
8173397,92.668900,cel7ddxs,q,
8206010,93.038662,cel4s,w,
8238623,93.408424,cel7dxs,e,
8271236,93.778186,cel1s,r,
8303849,94.147948,cel2xs,u,
8336462,94.517710,cel4s,i,
8434297,95.626950,@,星空が朝に溶けても　君の輝きはわかるよ,
8434297,95.626950,orh7xs,r,
8466910,95.996712,orh5xs,e,
8499523,96.366474,orh4xs,w,
8532136,96.736236,orh5xs,e,
8564749,97.105998,orh7xs,r,
8629975,97.845522,orh2pxs,n,
8662588,98.215283,orh2pxs,n,
8695197,98.585000,orh7xs,v,
8727810,98.954762,orh5xs,c,
8760423,99.324524,orh4xs,x,
8793036,99.694286,orh5xs,c,
8825649,100.064048,orh7xs,v,
8890874,100.803560,orh7xs,g,
9437400,107.000000,@,,
10515086,119.218662,@,さよならを知らないで,
10515086,119.218662,pia7xl,r,
10645536,120.697687,pia5xl,d,
10775986,122.176712,pia4xl,x,
10906436,123.655737,pia4l,z,
11036886,125.134762,@,夢見たのは　一人きり,
11036886,125.134762,pia7xl,w,
11036886,125.134762,pia3xl,q,
11167336,126.613787,pia1pl,e,
11167336,126.613787,pia4l,w,
11297786,128.092812,pia2pxl,v,
11297786,128.092812,pia4xl,c,
11428236,129.571837,pia3pxl,k,
11428236,129.571837,pia5xl,j,
11558686,131.050862,@,あの頃の　君の目には　何が映っていたの？,
11558686,131.050862,pia4pl,;,
11558686,131.050862,pia7xl,l,
11689136,132.529887,pia4pl,;,
11689136,132.529887,pia5xl,k,
11819586,134.008912,pia4pl,;,
11819586,134.008912,pia4xl,j,
11950036,135.487937,pia5xl,x,
11950036,135.487937,pia2xl,z,
12080486,136.966961,pia7xl,c,
12080486,136.966961,pia3xl,x,
12210936,138.445986,pia1pl,r,
12210936,138.445986,pia6l,e,
12210936,138.445986,pia4l,w,
12341386,139.925011,pia4l,s,
12341386,139.925011,pia3xl,a,
12791897,145.032846,@,二人つないだ時を　誰も消せはしない,
12791897,145.032846,orh3x,r,
12857122,145.772358,orh5x,o,
12922347,146.511871,orh4x,i,
12987572,147.251383,orh4,u,
13052797,147.990896,orh3xs,r,
13085410,148.360658,orh2xs,e,
13118023,148.730420,orh1l,w,
13313697,150.948946,orh2xs,e,
13346310,151.318707,orh7dxs,q,
13378923,151.688469,cel7dx,f,
13411536,152.058231,cel2xs,j,
13444149,152.427993,cel4s,k,
13476762,152.797755,cel2xs,j,
13509375,153.167517,cel7xs,l,
13541988,153.537279,cel4s,k,
13574597,153.906995,cel7dxs,f,
13607210,154.276757,cel5dxs,d,
13639823,154.646519,cel3dxs,a,
13672436,155.016281,cel7dxs,f,
13705049,155.386043,cel3xs,j,
13737662,155.755805,cel7dxs,f,
13770275,156.125567,cel4xl,k,
13900719,157.604524,cel4d,d,
13933332,157.974286,cel1s,j,
13965945,158.344048,cel4s,k,
13998558,158.713810,cel1s,j,
14031171,159.083571,cel6s,l,
14063784,159.453333,cel4s,k,
14096397,159.823095,cel1s,j,
14129010,160.192857,cel4ds,d,
14161623,160.562619,cel7dx,a,
14194236,160.932381,cel4s,d,
14226849,161.302143,cel7dx,f,
14259462,161.671905,cel1s,j,
14324688,162.411429,cel2xs,k,
14357297,162.781145,cel7dx,f,
14389910,163.150907,cel4s,l,
14422523,163.520669,cel7ddxs,a,
14455136,163.890431,cel4ds,d,
14487749,164.260193,cel7dxs,f,
14520362,164.629955,cel4ds,d,
14552975,164.999717,cel7ddxs,a,
14618197,165.739195,orh7dxs,u,
14634503,165.924070,orh1s,i,
14650809,166.108946,orh2xs,o,
14667115,166.293821,orh4xs,p,
14683421,166.478696,cel4ddxs,a,
14683421,166.478696,@,孤独とか痛みとか　どんな君も感じたい,
14716034,166.848458,cel2dxs,s,
14748647,167.218220,cel4dxs,d,
14781260,167.587982,cel7dxs,f,
14846485,168.327494,cel4dxs,d,
14879097,168.697245,cel4ddxs,a,
14911710,169.067007,cel4dxs,d,
14944323,169.436769,cel5ddxs,s,
14976936,169.806531,cel3dxs,d,
15009549,170.176293,cel5dx,f,
15042162,170.546054,cel1s,j,
15107388,171.285578,cel5dxs,f,
15139997,171.655295,cel3dxs,d,
15172614,172.025102,cel5dxs,f,
15205227,172.394864,cel7ddxs,a,
15237840,172.764626,cel4ds,d,
15270453,173.134388,cel7dx,f,
15303066,173.504150,cel1s,j,
15368292,174.243673,cel7dxs,f,
15400897,174.613345,cel4dxs,d,
15433510,174.983107,cel7dxs,f,
15466123,175.352868,cel7ddxs,a,
15498736,175.722630,cel4dxs,d,
15531349,176.092392,cel7dxs,f,
15563962,176.462154,cel1s,j,
15596575,176.831916,cel2xs,k,
15629188,177.201678,cel4s,l,
15661797,177.571395,cel7xs,;,
15694410,177.941156,cel5xs,l,
15727023,178.310918,@,もう一度　見つめ合えれば,
15727023,178.310918,orh7xs,r,
15759636,178.680680,orh5xs,e,
15792249,179.050442,orh4xs,w,
15824862,179.420204,orh5xs,e,
15857475,179.789966,orh7xs,r,
15922697,180.529444,orh2pxs,n,
15955310,180.899206,orh2pxs,n,
15987923,181.268968,orh7xs,v,
16020536,181.638730,orh5xs,c,
16053149,182.008492,orh4xs,x,
16085762,182.378254,orh5xs,c,
16118375,182.748016,orh7xs,v,
16184700,183.500000,@,願いはきっと叶う,
16846200,191.000000,@,,
18971204,215.093016,@,夜明け前　まどろみに,
18971204,215.093016,har2pxs,l,
18971204,215.093016,pia7xl,c,
19003817,215.462778,har1ps,k,
19036430,215.832540,har2pxs,l,
19069043,216.202302,har4ps,;,
19101656,216.572063,har1pl,k,
19101656,216.572063,pia5xl,x,
19232104,218.051066,har7xs,k,
19232104,218.051066,pia4xl,x,
19264717,218.420828,har5xs,j,
19297330,218.790590,har7xs,k,
19329943,219.160351,har2pxs,l,
19362556,219.530113,har5xl,j,
19362556,219.530113,har4l,a,
19493004,221.009116,@,風が頬を　流れていく,
19493004,221.009116,har4xs,k,
19493004,221.009116,pia5xl,x,
19493004,221.009116,pia3xl,z,
19525617,221.378878,har4s,j,
19558230,221.748639,har4xs,k,
19590843,222.118401,har2pxs,;,
19623456,222.488163,har1p,l,
19623456,222.488163,pia1pl,x,
19623456,222.488163,pia4l,z,
19688682,223.227687,har5x,k,
19753904,223.967166,har7dxs,j,
19753904,223.967166,pia2pxl,c,
19753904,223.967166,pia4xl,x,
19786517,224.336927,har1ps,k,
19819130,224.706689,har2pxs,l,
19851743,225.076451,har4ps,;,
19884356,225.446213,har3pxl,l,
19884356,225.446213,pia3pxl,v,
19884356,225.446213,pia5xl,c,
19998498,226.740340,pia7xl,c,
19998498,226.740340,pia4pl,v,
19998498,226.740340,@,君の声　君の香りが,
19998498,226.740340,har2pxs,k,
20031111,227.110102,har1ps,j,
20063724,227.479864,har2pxs,k,
20096337,227.849626,har3pxs,l,
20128950,228.219388,har4ps,;,
20194176,228.958912,har4ps,>,
20226789,229.328673,har4pxs,?,
20259402,229.698435,har4ps,>,
20292015,230.068197,har3pxs,<,
20324628,230.437959,har2pxs,m,
20357241,230.807721,har1ps,g,
20389854,231.177483,har2pxs,h,
20487689,232.286723,@,全てを包んで満ちていく,
20487689,232.286723,har4ps,l,
20520302,232.656485,har4pxs,;,
20552915,233.026247,har4ps,l,
20585528,233.396009,har3pxs,k,
20618141,233.765771,har2pxs,j,
20650754,234.135533,har4ps,>,
20683367,234.505295,har3pxs,<,
20715980,234.875057,har2pxs,m,
20748593,235.244819,har1ps,v,
20781206,235.614580,har7xs,c,
20846431,236.354093,har3pxs,k,
20911656,237.093605,har7xll,d,
21042100,238.572562,@,思い出を羽ばたかせ　君の空へ舞い上がる,
21042100,238.572562,har2xs,l,
21042100,238.572562,har4ds,c,
21074713,238.942324,har1s,k,
21107326,239.312086,har2xs,l,
21139939,239.681848,har4s,;,
21172552,240.051610,har1l,k,
21172552,240.051610,har4dx,c,
21270390,241.160884,har5dxs,f,
21303002,241.530635,har7dxs,k,
21303002,241.530635,har2dxs,x,
21335615,241.900397,har5dxs,j,
21368228,242.270159,har7dxs,k,
21400841,242.639921,har2xs,l,
21433454,243.009683,har2x,;,
21498679,243.749195,har5dx,f,
21563904,244.488707,har2xs,j,
21596517,244.858469,har1s,f,
21629130,245.228231,har2xs,j,
21661743,245.597993,har4s,l,
21694356,245.967755,har3x,k,
21759582,246.707279,har5x,;,
21824807,247.446791,har4l,l,
21824807,247.446791,har7dxs,c,
21922645,248.556066,har3xs,k,
21938951,248.740941,har2xs,j,
21955257,248.925816,har1l,f,
22085707,250.404841,har2pxs,k,
22118320,250.774603,har1ps,j,
22150933,251.144365,@,星空が朝に溶けても　君の輝きはわかるよ
22150933,251.144365,har2pxs,k,
22183546,251.514127,har3pxs,l,
22216159,251.883889,har4ps,;,
22281385,252.623413,har4ps,>,
22313998,252.993175,har4pxs,?,
22346611,253.362937,har4ps,>,
22379224,253.732698,har3pxs,<,
22411837,254.102460,har2pxs,m,
22444450,254.472222,har1ps,g,
22477063,254.841984,har2pxs,h,
22574901,255.951259,har4s,l,
22607514,256.321020,har4xs,;,
22640127,256.690782,har4s,l,
22672740,257.060544,har3xs,k,
22705353,257.430306,har2xs,j,
22737966,257.800068,har4s,>,
22770579,258.169830,har3xs,<,
22803192,258.539592,har2xs,m,
22835805,258.909354,har1s,v,
22868418,259.279116,har7dxs,c,
22933644,260.018639,har3x,k,
22998870,260.758163,har7dxl,d,
23129320,262.237188,orh2pxs,k,
23129320,262.237188,@,愛してる　ただそれだけで,
23161933,262.606950,orh1ps,j,
23194546,262.976712,orh2pxs,k,
23227159,263.346474,orh3pxs,l,
23259772,263.716236,orh4ps,;,
23324998,264.455760,orh4ps,o,
23357611,264.825522,orh4pxs,p,
23390224,265.195283,orh4ps,o,
23422837,265.565045,orh3pxs,i,
23455450,265.934807,orh2pxs,u,
23488063,266.304569,orh1ps,b,
23520676,266.674331,orh2pxs,n,
23618514,267.783605,@,二人はいつかまた会える,
23618514,267.783605,orh4s,l,
23651127,268.153367,orh4xs,;,
23683740,268.523129,orh4s,l,
23716353,268.892891,orh3xs,k,
23748966,269.262653,orh2xs,j,
23781579,269.632415,orh4s,o,
23814192,270.002177,orh3xs,i,
23846805,270.371939,orh2xs,u,
23879418,270.741701,orh1,r,
23912031,271.111463,orh7dx,e,
23977257,271.850986,orh3x,k,
24140319,273.699762,@,,
24140319,273.699762,orh1s,f,
24172932,274.069524,orh7s,d,
24205545,274.439286,cel1ds,a,
24238158,274.809048,cel2dxs,s,
24270771,275.178810,cel4ds,d,
24303384,275.548571,har7dxs,f,
24335997,275.918333,har1s,j,
24368610,276.288095,har2xs,k,
24401223,276.657857,har4s,l,
24433836,277.027619,har0,;,
